id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed
10637_20140312,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1632.46618118786,-1624.3281915838,-1627.3281915838,-1633.6620559859,0.0379276037766348,-0.500399403843941,0.440661780788482,1.90465804247785,0.377446812004004,0.608416708558671,6.71711026847431
10638_20140516,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1570.77303336738,-1561.20214757397,-1564.20214757397,-1570.53601197607,0.0428313816625472,-1.25984395849635,-0.681919334518046,1.87703886371505,0.221000755065618,0.335833061731933,6.53412774445206
10662_20140415,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1073.99942556971,-1065.09907129757,-1068.09907129757,-1074.43293569967,0.170992694308618,-1.03575471171171,2.68888818525537,0.909476126937725,0.261969955353692,0.936367768348058,2.4830214045745
10711_20140825,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1804.93297613529,-1797.94309918467,-1800.94309918467,-1807.27696358678,0.00971654672661981,-3.06616685397519,1.07228083351933,1.44542538301418,0.04452461354,0.74503042525872,4.24365693850816
10767_20140828,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1666.97457151489,-1660.30345831626,-1663.30345831626,-1669.63732271837,0.021860669339652,2.03408986558205,2.31742546716527,2.13458938991908,0.88433008988715,0.91030996296998,8.45357467114515
10772_20140509,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1695.46135763129,-1686.01829146628,-1689.01829146628,-1695.35215586839,0.0141762654741708,-1.37695808091664,-3.53556361077072,2.74898107101365,0.201497989646698,0.0283171011953592,15.6267012705988
10811_20140801,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1580.33427951489,-1571.79669640686,-1574.79669640686,-1581.13056080897,0.055552017669061,3.45454278744291,-1.65452811392019,2.60335402222143,0.969366327870825,0.160497900769481,13.5089715262176
10814_20140807,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1769.71247804536,-1762.75542849153,-1765.75542849153,-1772.08929289364,0.0178865358935484,0.267999552631175,2.3767110579996,2.18471217835718,0.566601732293505,0.915034078634106,8.88809000052007
10822_20140703,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1551.49328316321,-1543.56159286554,-1546.56159286554,-1552.89545726765,0.0515620789022105,-0.780210864569172,2.21544823081932,1.56165633619823,0.314274441698752,0.901628214942705,4.76670998442577
10873_20141014,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1395.7620752548,-1387.28717447659,-1390.28717447659,-1396.6210388787,0.10304671484399,-0.255752066219097,2.18087162600694,1.4375406571507,0.4364082296354,0.898518577139229,4.21032843262176
10891_20140925,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1684.54173343693,-1676.91300613653,-1679.91300613653,-1686.24687053863,0.0249732450278425,-1.88260041450497,1.74389894633515,1.53405404297886,0.132090470000365,0.851181627258558,4.63693711143642
10895_20140709,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1839.63558475177,-1832.87526266309,-1835.87526266309,-1842.2091270652,0.00294273609603479,1.07561392400628,-2.64310546064491,3.69998712690587,0.745663062164246,0.0664152243791026,40.4467836814623
10997_20140221,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1695.62989266943,-1686.80298926953,-1689.80298926953,-1696.13685367164,0.0215912220836827,1.54354025673451,-2.8085224750435,3.00650242903313,0.823978785154066,0.0568653711213476,20.2165672476355
11162_20140708,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1448.4553740361,-1439.62784907262,-1442.62784907262,-1448.96171347473,0.0640638935081785,3.54898571707174,-2.17357533571876,2.54366679621358,0.972049882445975,0.102148657249343,12.7262500862116
11178_20140515,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1368.98324364239,-1360.30653917031,-1363.30653917031,-1369.64040357242,0.10762036971369,2.11487937237132,-0.64566079628581,2.11439737869635,0.892340985631766,0.343968032080262,8.28459179002742
11216_20141008,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1732.08184473964,-1724.37707817988,-1727.37707817988,-1733.71094258199,0.0201686170096936,-1.74612500549789,1.99322764383188,1.42727780787489,0.148536614947652,0.880084188280308,4.16733943862024
11228_20140911,mmclock_meg,decay_factorize_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1248.10490333711,-1238.74145327567,-1241.74145327567,-1248.07531767777,0.121858334443452,-0.254641585598664,0.387190783949286,1.44198759053922,0.436681378364195,0.595606255204116,4.22909317456106
