id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed
10637_20140312,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1633.08300806845,-1624.33338403585,-1627.33338403585,-1633.66724843796,0.0379527160822788,-0.60325824999153,-1.18468411390419,1.84123538533009,0.353598611788315,0.234211025559768,6.30432171881953
10638_20140516,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1571.51453594369,-1561.37608316717,-1564.37608316717,-1570.70994756927,0.0430074454245105,-1.24141469793083,-2.45211638418293,1.85433271833592,0.224189833080835,0.0792839197902219,6.38743461025865
10662_20140415,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1072.93214977481,-1063.34527384862,-1066.34527384862,-1072.67913825073,0.171482696712968,-2.38727276240266,-0.919819116505997,-0.186581093345984,0.0841483748469641,0.284994751991277,0.829791268672419
10711_20140825,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1805.71878031058,-1797.75664071996,-1800.75664071996,-1807.09050512207,0.00983396134938974,-3.55372235007236,-3.29516204529309,0.970885301708366,0.0278217157426632,0.0357375329959843,2.64028087015223
10767_20140828,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1666.53873439303,-1659.87634762847,-1662.87634762847,-1669.21021203057,0.0216699687299963,-0.226557329286755,2.05073260171346,1.46416367894175,0.443601696952228,0.886021623119119,4.32392553774968
10772_20140509,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1696.20670582317,-1686.03047890382,-1689.03047890382,-1695.36434330592,0.0141530743174108,-1.34316732286217,-5.14579417689726,2.75453604626669,0.206989675996386,0.00579012654866816,15.7137487589248
10811_20140801,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1580.23335983928,-1571.69549477018,-1574.69549477018,-1581.02935917229,0.0558831912406159,3.48724866891739,-1.60897901750082,2.58380117656414,0.970322769576556,0.166730411823725,13.2473982752142
10814_20140807,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1767.11224167233,-1760.15549169171,-1763.15549169171,-1769.48935609382,0.0189558135357643,-2.67303578988717,0.489045271341195,0.0196510814549257,0.0645833268915634,0.619881496893203,1.01984543495406
10822_20140703,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1550.23153040533,-1541.97713339564,-1544.97713339564,-1551.31099779775,0.0515919327940652,-2.5390673588342,-0.653554069403987,0.101801166403631,0.0731643919207672,0.342189083425469,1.10716330857833
10873_20141014,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1395.51455058865,-1386.42736922337,-1389.42736922337,-1395.76123362548,0.103138251801713,-1.34986424846421,-0.250386595540085,0.719485310428418,0.205892566401861,0.437728347063923,2.05337608736336
10891_20140925,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1684.5258797876,-1676.16525643475,-1679.16525643475,-1685.49912083686,0.0249039900457735,-2.84877003235824,-1.85432746754931,0.619928513507611,0.0547449306411487,0.135365602916331,1.85879515835077
10895_20140709,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1845.74335236385,-1840.77064358852,-1843.77064358852,-1850.10450799063,0.00273907424963493,-0.985900530286179,0.631710414681792,2.04208625424485,0.271722559697204,0.652877192306508,7.70667051313264
10997_20140221,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1695.61931240806,-1686.78575834136,-1689.78575834136,-1696.11962274347,0.0216203839190328,1.65194301406863,-2.99456527539605,3.01136546065374,0.839153481438394,0.0476720006549423,20.3151204929707
11162_20140708,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1448.50300343613,-1439.69596436338,-1442.69596436338,-1449.02982876548,0.0641052800682359,3.49645879352443,-2.21967266987904,2.56016383638179,0.970586843097732,0.0979977345676045,12.937936846671
11178_20140515,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1369.03539118153,-1360.30382952429,-1363.30382952429,-1369.6376939264,0.107623317937518,2.12751711550931,-0.811637469939563,2.11457264174392,0.893549069177859,0.30754167058894,8.28604390007938
11216_20141008,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1731.46546273463,-1723.11766428215,-1726.11766428215,-1732.45152868425,0.0209015101679179,-3.42750666412018,-1.76910584528431,-0.11637154487193,0.0314467853302852,0.145653561048791,0.890144433250154
11228_20140911,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1248.71970648821,-1238.74237218641,-1241.74237218641,-1248.07623658852,0.12183358640796,-0.27984157567119,-1.03685508028934,1.42798437854195,0.430492616323478,0.261757263954395,4.17028499892795
